Time,RAM-Usage
15.07.2021 12:05:00,835
15.07.2021 12:10:00,942
15.07.2021 12:15:00,884
15.07.2021 12:20:00,852
15.07.2021 12:25:00,983
15.07.2021 12:30:00,950
15.07.2021 12:35:00,1237
15.07.2021 12:40:00,999
15.07.2021 12:45:00,999
15.07.2021 12:50:00,901
15.07.2021 12:55:00,917
15.07.2021 13:00:00,846
15.07.2021 13:05:00,1029
15.07.2021 13:10:00,983
15.07.2021 13:15:00,977
15.07.2021 13:20:00,922
15.07.2021 13:25:00,917
15.07.2021 13:30:00,824
15.07.2021 13:35:00,1127
15.07.2021 13:40:00,999
15.07.2021 13:45:00,950
15.07.2021 13:50:00,977
15.07.2021 13:55:00,876
15.07.2021 14:00:00,868
15.07.2021 14:05:00,884
15.07.2021 14:10:00,835
15.07.2021 14:15:00,1157
15.07.2021 14:20:00,876
15.07.2021 14:25:00,974
15.07.2021 14:30:00,933
15.07.2021 14:35:00,1171
15.07.2021 14:40:00,963
15.07.2021 14:45:00,849
15.07.2021 14:50:00,983
15.07.2021 14:55:00,942
15.07.2021 15:00:00,925
15.07.2021 15:05:00,852
15.07.2021 15:10:00,884
15.07.2021 15:15:00,901
15.07.2021 15:20:00,1024
15.07.2021 15:25:00,1015
15.07.2021 15:30:00,884
15.07.2021 15:35:00,1206
15.07.2021 15:40:00,993
15.07.2021 15:45:00,906
15.07.2021 15:50:00,1024
15.07.2021 15:55:00,920
15.07.2021 16:00:00,920
15.07.2021 16:05:00,813
15.07.2021 16:10:00,1013
15.07.2021 16:15:00,881
15.07.2021 16:20:00,759
15.07.2021 16:25:00,829
15.07.2021 16:30:00,887
15.07.2021 16:35:00,1321
15.07.2021 16:40:00,994
15.07.2021 16:45:00,840
15.07.2021 16:50:00,802
15.07.2021 16:55:00,854
15.07.2021 17:00:00,835
15.07.2021 17:05:00,843
15.07.2021 17:10:00,906
15.07.2021 17:15:00,952
15.07.2021 17:20:00,821
15.07.2021 17:25:00,832
15.07.2021 17:30:00,901
15.07.2021 17:35:00,1168
15.07.2021 17:40:00,893
15.07.2021 17:45:00,862
15.07.2021 17:50:00,832
15.07.2021 17:55:00,876
15.07.2021 18:00:00,802
15.07.2021 18:05:00,890
15.07.2021 18:10:00,890
15.07.2021 18:15:00,903
15.07.2021 18:20:00,1013
15.07.2021 18:25:00,931
15.07.2021 18:30:00,802
15.07.2021 18:35:00,1258
15.07.2021 18:40:00,1135
15.07.2021 18:45:00,870
15.07.2021 18:50:00,805
15.07.2021 18:55:00,974
15.07.2021 19:00:00,953
15.07.2021 19:05:00,1130
15.07.2021 19:10:00,1034
15.07.2021 19:15:00,1130
15.07.2021 19:20:00,1081
15.07.2021 19:25:00,881
15.07.2021 19:30:00,824
15.07.2021 19:35:00,1283
15.07.2021 19:40:00,860
15.07.2021 19:45:00,958
15.07.2021 19:50:00,933
15.07.2021 19:55:00,950
15.07.2021 20:00:00,893
15.07.2021 20:05:00,950
15.07.2021 20:10:00,860
15.07.2021 20:15:00,1097
15.07.2021 20:20:00,950
15.07.2021 20:25:00,942
15.07.2021 20:30:00,942
15.07.2021 20:35:00,1114
15.07.2021 20:40:00,942
15.07.2021 20:45:00,1089
15.07.2021 20:50:00,958
15.07.2021 20:55:00,1037
15.07.2021 21:00:00,950
15.07.2021 21:05:00,862
15.07.2021 21:10:00,920
15.07.2021 21:15:00,1032
15.07.2021 21:20:00,895
15.07.2021 21:25:00,980
15.07.2021 21:30:00,961
15.07.2021 21:35:00,1133
15.07.2021 21:40:00,893
15.07.2021 21:45:00,922
15.07.2021 21:50:00,811
15.07.2021 21:55:00,1024
15.07.2021 22:00:00,772
15.07.2021 22:05:00,800
15.07.2021 22:10:00,958
15.07.2021 22:15:00,811
15.07.2021 22:20:00,778
15.07.2021 22:25:00,821
15.07.2021 22:30:00,879
15.07.2021 22:35:00,1351
15.07.2021 22:40:00,1114
15.07.2021 22:45:00,893
15.07.2021 22:50:00,860
15.07.2021 22:55:00,901
15.07.2021 23:00:00,933
15.07.2021 23:05:00,991
15.07.2021 23:10:00,860
15.07.2021 23:15:00,909
15.07.2021 23:20:00,933
15.07.2021 23:25:00,1051
15.07.2021 23:30:00,972
15.07.2021 23:35:00,1239
15.07.2021 23:40:00,1004
15.07.2021 23:45:00,977
15.07.2021 23:50:00,952
15.07.2021 23:55:00,906
